what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1384203142167
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1384203142167
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1384203142184
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1384203142184
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1384203142186
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1384203142186
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1384203142223
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1384203142223
os,sysinfo,,,"linux",1384203142228
arch,sysinfo,,,"x86",1384203142228
ws,sysinfo,,,"gtk",1384203142228
locale,sysinfo,,,"en_US",1384203142228
processors,sysinfo,,,"2",1384203142229
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1384203142229
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1384203142229
java.specification.name,sysinfo,,,"Java Platform API Specification",1384203142229
java.specification.vendor,sysinfo,,,"Oracle Corporation",1384203142229
java.specification.version,sysinfo,,,"1.7",1384203142229
java.vendor,sysinfo,,,"Oracle Corporation",1384203142229
java.version,sysinfo,,,"1.7.0_45",1384203142229
java.vm.info,sysinfo,,,"mixed mode",1384203142229
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1384203142229
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1384203142229
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1384203142229
java.vm.specification.version,sysinfo,,,"1.7",1384203142229
java.vm.vendor,sysinfo,,,"Oracle Corporation",1384203142229
java.vm.version,sysinfo,,,"24.45-b08",1384203142229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384203150730
